timestamp,vendor,model,phenomenon,statement,protocol,rep,T,I,F,extras,status
2026-05-01 05:26:56,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,3,0.75,1.6,0.6,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.75,\n  \""I\"": 0.80,\n  \""F\"": 0.60\n}\n```""}",ok
2026-05-01 05:27:17,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,4,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 6 column 1 (char 39)
2026-05-01 05:27:20,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,5,0.7,1.2,0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.7,\n  \""I\"": 0.6,\n  \""F\"": 0.5\n}\n```""}",ok
2026-05-01 05:27:22,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,6,0.7,1.2,0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.7,\n  \""I\"": 0.6,\n  \""F\"": 0.5\n}\n```""}",ok
2026-05-01 05:27:53,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,7,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 6 column 1 (char 39)
2026-05-01 05:27:57,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,8,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 6 column 1 (char 39)
2026-05-01 05:28:09,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,9,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 6 column 1 (char 39)
2026-05-01 05:28:12,mistral,mistralai/mistral-medium-3.1,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,10,0.7,1.2,0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.7,\n  \""I\"": 0.6,\n  \""F\"": 0.5\n}\n```""}",ok
2026-05-01 05:28:15,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,1,0.3,1.7,0.1,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.3,\n  \""I\"": 0.85,\n  \""F\"": 0.1\n}\n```""}",ok
2026-05-01 05:28:18,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,2,0.3,1.7,0.2,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.3,\n  \""I\"": 0.85,\n  \""F\"": 0.2\n}\n```""}",ok
2026-05-01 05:28:52,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,3,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 6 column 1 (char 40)
2026-05-01 05:28:56,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,4,0.3,1.7,0.2,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.3,\n  \""I\"": 0.85,\n  \""F\"": 0.2\n}\n```""}",ok
2026-05-01 05:28:58,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,5,0.35,0.85,0.1,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.35,\n  \""I\"": 0.85,\n  \""F\"": 0.10\n}\n```""}",ok
2026-05-01 05:29:00,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,6,0.3,1.7,0.1,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.3,\n  \""I\"": 0.85,\n  \""F\"": 0.1\n}\n```""}",ok
2026-05-01 05:29:03,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,7,0.2,1.7,0.1,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.2,\n  \""I\"": 0.85,\n  \""F\"": 0.1\n}\n```""}",ok
2026-05-01 05:29:05,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,8,0.3,1.7,0.1,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.3,\n  \""I\"": 0.85,\n  \""F\"": 0.1\n}\n```""}",ok
2026-05-01 05:29:07,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,9,0.3,1.7,0.1,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.3,\n  \""I\"": 0.85,\n  \""F\"": 0.1\n}\n```""}",ok
2026-05-01 05:29:10,mistral,mistralai/mistral-medium-3.1,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,10,0.3,1.7,0.2,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\n  \""T\"": 0.3,\n  \""I\"": 0.85,\n  \""F\"": 0.1\n}\n```""}",ok
2026-05-01 05:29:12,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,1,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:29:31,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,2,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:29:33,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,3,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:29:37,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,4,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}""}",ok
2026-05-01 05:29:40,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,5,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}""}",ok
2026-05-01 05:29:42,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,6,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:29:45,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,7,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:29:47,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,8,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:06,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,9,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:30:08,openai,openai/gpt-4o,Paradox (Logical),This sentence is false.,S4-O.C,10,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:11,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,1,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:13,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,2,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:15,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,3,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:35,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,4,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:30:38,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,5,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:40,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,6,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:42,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,7,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}\n```""}",ok
2026-05-01 05:30:46,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,8,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:31:04,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,9,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:31:13,openai,openai/gpt-4o,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,10,0.1,1.8,0.1,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.1, \""I\"": 0.9, \""F\"": 0.1}\n```""}",ok
2026-05-01 05:31:40,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,1,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:31:50,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,2,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:32:03,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,3,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:32:15,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,4,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:32:26,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,5,0.8,1.25,0.6,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.4, \""I\"": 0.5, \""F\"": 0.3}\n```""}",ok
2026-05-01 05:32:51,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,6,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:33:12,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,7,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:33:32,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,8,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:33:41,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,9,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 2 column 1 (char 31)
2026-05-01 05:33:52,openai,openai/gpt-4o,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,10,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:33:55,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,1,0.6,1.6,0.4,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.6, \""I\"": 0.8, \""F\"": 0.4}\n```""}",ok
2026-05-01 05:33:57,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,2,0.7,1.6,0.3,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.7, \""I\"": 0.8, \""F\"": 0.6}""}",ok
2026-05-01 05:34:00,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,3,0.4,1.2,0.7,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.6, \""I\"": 0.8, \""F\"": 0.5}\n```""}",ok
2026-05-01 05:34:21,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,4,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:34:24,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,5,0.7,1.6,0.6,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.7, \""I\"": 0.8, \""F\"": 0.6}\n```""}",ok
2026-05-01 05:34:45,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,6,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:34:48,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,7,0.6,1.6,0.4,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.6, \""I\"": 0.8, \""F\"": 0.4}\n```""}",ok
2026-05-01 05:34:51,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,8,0.9,1.2,0.6,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.8, \""I\"": 0.7, \""F\"": 0.5}\n```""}",ok
2026-05-01 05:34:54,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,9,0.7,1.6,0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.7, \""I\"": 0.8, \""F\"": 0.5}\n```""}",ok
2026-05-01 05:34:57,openai,openai/gpt-4o,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,10,0.6,1.6,0.4,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.6, \""I\"": 0.8, \""F\"": 0.4}\n```""}",ok
2026-05-01 05:34:59,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,1,0.5,0.8,0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.5, \""I\"": 0.4, \""F\"": 0.5}""}",ok
2026-05-01 05:35:33,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,2,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 2 column 1 (char 31)
2026-05-01 05:35:36,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,3,0.5,0.8,0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.5, \""I\"": 0.4, \""F\"": 0.5}""}",ok
2026-05-01 05:35:38,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,4,0.25,0.8,0.25,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.5, \""I\"": 0.4, \""F\"": 0.5}""}",ok
2026-05-01 05:36:01,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,5,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:36:10,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,6,0.8,-0.1,0.2,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.6, \""I\"": 0.3, \""F\"": 0.4}\n```""}",ok
2026-05-01 05:36:23,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,7,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:36:38,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,8,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 05:37:00,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,9,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 2 column 1 (char 31)
2026-05-01 05:37:24,openai,openai/gpt-4o,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,10,,,,"{""evaluator"": ""meta-llama/llama-4-maverick""}",err: Extra data: line 1 column 31 (char 30)
2026-05-01 10:48:38,alibaba,qwen/qwen3-235b-a22b-2507,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,2,0.4,0.15,0.8,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.7, \""I\"": 0.3, \""F\"": 0.4}"", ""retry"": true}",ok
2026-05-01 10:48:41,alibaba,qwen/qwen3-235b-a22b-2507,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,3,0.8,0.3,0.2,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.6, \""I\"": 0.3, \""F\"": 0.4}"", ""retry"": true}",ok
2026-05-01 10:48:44,alibaba,qwen/qwen3-235b-a22b-2507,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,4,0.4,0.2,0.7,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.7, \""I\"": 0.2, \""F\"": 0.3}"", ""retry"": true}",ok
2026-05-01 10:48:48,alibaba,qwen/qwen3-235b-a22b-2507,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,7,0.8,0.1,0.6,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.7, \""I\"": 0.2, \""F\"": 0.4}"", ""retry"": true}",ok
2026-05-01 10:48:53,alibaba,qwen/qwen3-235b-a22b-2507,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,9,0.4,0.15,0.7,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.7, \""I\"": 0.3, \""F\"": 0.4}"", ""retry"": true}",ok
2026-05-01 10:48:56,alibaba,qwen/qwen3-235b-a22b-2507,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,2,0.4,1.4,0.3,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.4, \""I\"": 0.7, \""F\"": 0.3}"", ""retry"": true}",ok
2026-05-01 10:49:02,alibaba,qwen/qwen3-235b-a22b-2507,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,7,0.2,1.4,0.15,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.4, \""I\"": 0.7, \""F\"": 0.3}"", ""retry"": true}",ok
2026-05-01 10:49:06,alibaba,qwen/qwen3-235b-a22b-2507,Contingency (Future),It will rain in New York tomorrow.,S4-O.C,9,0.2,1.4,0.15,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.4, \""I\"": 0.7, \""F\"": 0.3}"", ""retry"": true}",ok
2026-05-01 10:49:10,anthropic,anthropic/claude-sonnet-4,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,4,0.4,0.6,0.7,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.7, \""I\"": 0.6, \""F\"": 0.3}"", ""retry"": true}",ok
2026-05-01 10:49:14,anthropic,anthropic/claude-sonnet-4,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",S4-O.C,9,0.8,0.9,0.4,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.6, \""I\"": 0.7, \""F\"": 0.3}"", ""retry"": true}",ok
2026-05-01 10:49:17,anthropic,anthropic/claude-sonnet-4,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,S4-O.C,3,0.7,1.6,0.6,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.7, \""I\"": 0.8, \""F\"": 0.6}"", ""retry"": true}",ok
2026-05-01 10:49:21,deepseek,deepseek/deepseek-chat,Paradox (Logical),This sentence is false.,S4-O.C,2,-0.2,1.8,-0.2,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.5, \""I\"": 0.5, \""F\"": 0.5}\n```"", ""retry"": true}",ok
2026-05-01 10:49:24,deepseek,deepseek/deepseek-chat,Paradox (Logical),This sentence is false.,S4-O.C,4,-0.2,1.8,-0.2,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.5, \""I\"": 1.0, \""F\"": 0.5}"", ""retry"": true}",ok
2026-05-01 10:49:28,deepseek,deepseek/deepseek-chat,Paradox (Logical),This sentence is false.,S4-O.C,8,-0.5,1.5,-0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.5, \""I\"": 0.5, \""F\"": 0.5}\n```"", ""retry"": true}",ok
2026-05-01 10:49:32,deepseek,deepseek/deepseek-chat,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,2,0.0,0.8,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.5, \""I\"": 0.8, \""F\"": 0.5}\n```"", ""retry"": true}",ok
2026-05-01 10:49:36,deepseek,deepseek/deepseek-chat,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,3,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}"", ""retry"": true}",ok
2026-05-01 10:49:40,deepseek,deepseek/deepseek-chat,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,4,0.0,1.0,0.0,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""{\""T\"": 0.0, \""I\"": 1.0, \""F\"": 0.0}"", ""retry"": true}",ok
2026-05-01 10:49:49,deepseek,deepseek/deepseek-chat,Ignorance (Epistemic),The number of stars in the universe is even.,S4-O.C,6,0.5,1.6,0.5,"{""evaluator"": ""meta-llama/llama-4-maverick"", ""evaluator_vendor"": ""meta"", ""source_out"": ""```json\n{\""T\"": 0.5, \""I\"": 0.8, \""F\"": 0.5}\n```"", ""retry"": true}",ok
